股票代码,股票简称,币种,报告期间,数据类型,总资产,总负债,净利润,营业总收入,营业总成本,研发费用,利润总额,所得税,研发投入占比,毛利率,总资产周转率
ELPW,亿珑能源,USD,2022-12-31,A,44546820,49466894,-9768372,6815548,9667730,903996,-9766164,2208,13.2637316911274,-41.84816833510673,0.1529974081202654
ELPW,亿珑能源,USD,2021-12-31,A,53528774,50547663,-10353466,15987327,19749690,1357787,-10353466,0,8.492895654164077,-23.53340868051301,0.2986679089642517
LXEH,丽翔教育,USD,2024-12-31,A,470617330,325120200,-24627666,32800660,35851105,,-24702033,0,,-9.299950061980459,0.06969709339007979
LXEH,丽翔教育,USD,2023-12-31,A,433971070,276872159,-126630648,50815416,46850314,,-100475629,3119576,,7.802950978498337,0.1170940173500506
LXEH,丽翔教育,USD,2022-12-31,A,608926454,355435687,-7789861,41353741,40404962,,-9871378,48391,,2.294300290752413,0.06791253808789198
LXEH,丽翔教育,USD,2021-12-31,A,532725763,413662825,-243819961,34436772,17356450,,919795,670976,,49.5990797279141,0.06464258797260383
PTHL,飞天兆业,USD,2024-12-31,A,6723254,538551,-660588,448196,67041,93324,-638759,21829,20.8221403136128,85.04203518103687,0.06666355309497454
PTHL,飞天兆业,USD,2023-12-31,A,1616636,1310364,-241217,628591,157763,84474,-260508,-19291,13.43862702456765,74.90212236573544,0.3888265509366363
PTHL,飞天兆业,USD,2022-12-31,A,1401734,845412,83980,679777,121627,73717,71027,-12953,10.84429158385765,82.10780888438414,0.4849543493986734
PTHL,飞天兆业,USD,2021-12-31,A,1330988,376646,192462,702776,112033,81220,203530,11068,11.5570252825936,84.05850512823432,0.5280107709460942
PAVS,幸福来,USD,2025-03-31,A,35564173,6561576,-7893248,71542,62526,,-7002647,0,,12.60238740879483,0.002011631199747004
PAVS,幸福来,USD,2024-03-31,A,7728826,2560381,-10126191,0,0,,-4289195,0,,,
PAVS,幸福来,USD,2023-03-31,A,36340209,22467138,-71738874,0,0,1397118,-4279876,0,,,
PAVS,幸福来,USD,2022-03-31,A,97425676,20011072,-49190610,20758645,20501385,1684089,-10199295,696,8.112711595578613,1.239290907474934,0.2130716034241323
